Year,Rank,Track_Title,Artist_Name,Raw_Track_Title,Raw_Artist_Name
1968,1,Hey Jude,The Beatles,Hey Jude,The Beatles
1968,2,Love is Blue,Paul Mauriat,Love is Blue,Paul Mauriat
1968,3,Honey,Bobby Goldsboro,Honey,Bobby Goldsboro
1968,4,(Sittin' On) The Dock of the Bay,Otis Redding,(Sittin' On) The Dock of the Bay,Otis Redding
1968,5,People Got to Be Free,The Rascals,People Got to Be Free,The Rascals
1968,6,Sunshine of Your Love,Cream,Sunshine of Your Love,Cream
1968,7,This Guy's in Love with You,Herb Alpert,This Guy's in Love with You,Herb Alpert
1968,8,"The Good, the Bad and the Ugly",Hugo Montenegro,"The Good, the Bad and the Ugly",Hugo Montenegro
1968,9,Mrs. Robinson,Simon,Mrs. Robinson,Simon & Garfunkel
1968,10,Tighten Up,Archie Bell,Tighten Up,Archie Bell & the Drells
1968,11,Harper Valley PTA,Jeannie C. Riley,Harper Valley PTA,Jeannie C. Riley
1968,12,Little Green Apples,O. C. Smith,Little Green Apples,O. C. Smith
1968,13,Mony Mony,Tommy James,Mony Mony,Tommy James and the Shondells
1968,14,"Hello, I Love You",The Doors,"Hello, I Love You",The Doors
1968,15,Young Girl,Gary Puckett,Young Girl,Gary Puckett & The Union Gap
1968,16,Cry Like a Baby,The Box Tops,Cry Like a Baby,The Box Tops
1968,17,Stoned Soul Picnic,The 5th Dimension,Stoned Soul Picnic,The 5th Dimension
1968,18,Grazing in the Grass,Hugh Masekela,Grazing in the Grass,Hugh Masekela
1968,19,Midnight Confessions,The Grass Roots,Midnight Confessions,The Grass Roots
1968,20,Dance to the Music,Sly,Dance to the Music,Sly and the Family Stone
1968,21,The Horse,Cliff Nobles,The Horse,Cliff Nobles
1968,22,I Wish It Would Rain,The Temptations,I Wish It Would Rain,The Temptations
1968,23,La-La,The Delfonics,La-La (Means I Love You),The Delfonics
1968,24,"Turn Around, Look at Me",The Vogues,"Turn Around, Look at Me",The Vogues
1968,25,Judy in Disguise,John Fred,Judy in Disguise (With Glasses),John Fred & His Playboy Band
1968,26,Spooky,Classics IV,Spooky,Classics IV
1968,27,Love Child,The Supremes,Love Child,The Supremes
1968,28,Angel of the Morning,Merrilee Rush,Angel of the Morning,Merrilee Rush
1968,29,The Ballad of Bonnie and Clyde,Georgie Fame,The Ballad of Bonnie and Clyde,Georgie Fame
1968,30,Those Were the Days,Mary Hopkin,Those Were the Days,Mary Hopkin
1968,31,Born to Be Wild,Steppenwolf,Born to Be Wild,Steppenwolf
1968,32,Cowboys to Girls,The Intruders,Cowboys to Girls,The Intruders
1968,33,Simon Says,1910 Fruitgum Company,Simon Says,1910 Fruitgum Company
1968,34,Lady Willpower,Gary Puckett,Lady Willpower,Gary Puckett & The Union Gap
1968,35,A Beautiful Morning,The Rascals,A Beautiful Morning,The Rascals
1968,36,The Look of Love,Sérgio Mendes,The Look of Love,Sérgio Mendes & Brasil '66
1968,37,Hold Me Tight,Johnny Nash,Hold Me Tight,Johnny Nash
1968,38,Yummy Yummy Yummy,Ohio Express,Yummy Yummy Yummy,Ohio Express
1968,39,Fire,The Crazy World of Arthur Brown,Fire,The Crazy World of Arthur Brown
1968,40,Love Is All Around,The Troggs,Love Is All Around,The Troggs
1968,41,Playboy,Gene,Playboy,Gene & Debbe
1968,42,(Theme from) Valley of the Dolls,Dionne Warwick,(Theme from) Valley of the Dolls,Dionne Warwick
1968,43,Classical Gas,Mason Williams,Classical Gas,Mason Williams
1968,44,Slip Away,Clarence Carter,Slip Away,Clarence Carter
1968,45,Girl Watcher,The O'Kaysions,Girl Watcher,The O'Kaysions
1968,46,(Sweet Sweet Baby) Since You've Been Gone,Aretha Franklin,(Sweet Sweet Baby) Since You've Been Gone,Aretha Franklin
1968,47,Green Tambourine,The Lemon Pipers,Green Tambourine,The Lemon Pipers
1968,48,"1, 2, 3, Red Light",1910 Fruitgum Company,"1, 2, 3, Red Light",1910 Fruitgum Company
1968,49,Reach Out of the Darkness,Friend,Reach Out of the Darkness,Friend & Lover
1968,50,Jumpin' Jack Flash,The Rolling Stones,Jumpin' Jack Flash,The Rolling Stones
1968,51,MacArthur Park,Richard Harris,MacArthur Park,Richard Harris
1968,52,Light My Fire,José Feliciano,Light My Fire,José Feliciano
1968,53,I Love You,People!,I Love You,People!
1968,54,Take Time to Know Her,Percy Sledge,Take Time to Know Her,Percy Sledge
1968,55,Pictures of Matchstick Men,Status Quo,Pictures of Matchstick Men,Status Quo
1968,56,Summertime Blues,Blue Cheer,Summertime Blues,Blue Cheer
1968,57,Ain't Nothing Like the Real Thing,Marvin Gaye,Ain't Nothing Like the Real Thing,Marvin Gaye & Tammi Terrell
1968,58,I Got the Feelin',James Brown,I Got the Feelin',James Brown
1968,59,I've Gotta Get a Message to You,The Bee Gees,I've Gotta Get a Message to You,The Bee Gees
1968,60,Lady Madonna,The Beatles,Lady Madonna,The Beatles
1968,61,Hurdy Gurdy Man,Donovan,Hurdy Gurdy Man,Donovan
1968,62,Magic Carpet Ride,Steppenwolf,Magic Carpet Ride,Steppenwolf
1968,63,Bottle of Wine,The Fireballs,Bottle of Wine,The Fireballs
1968,64,Stay in My Corner,The Dells,Stay in My Corner,The Dells
1968,65,Soul Serenade,Willie Mitchell,Soul Serenade,Willie Mitchell
1968,66,Delilah,Tom Jones,Delilah,Tom Jones
1968,67,Nobody but Me,The Human Beinz,Nobody but Me,The Human Beinz
1968,68,I Thank You,Sam,I Thank You,Sam & Dave
1968,69,The Fool on the Hill,Sérgio Mendes,The Fool on the Hill,Sérgio Mendes & Brasil '66
1968,70,Sky Pilot,The Animals,Sky Pilot,The Animals
1968,71,Indian Lake,The Cowsills,Indian Lake,The Cowsills
1968,72,I Wonder What She's Doing Tonight,Tommy Boyce,I Wonder What She's Doing Tonight,Tommy Boyce & Bobby Hart
1968,73,Over You,Gary Puckett,Over You,Gary Puckett & The Union Gap
1968,74,Goin' Out of My Head/Can't Take My Eyes Off You,The Lettermen,Goin' Out of My Head/Can't Take My Eyes Off You,The Lettermen
1968,75,Shoo-Be-Doo-Be-Doo-Da-Day,Stevie Wonder,Shoo-Be-Doo-Be-Doo-Da-Day,Stevie Wonder
1968,76,The Unicorn,The Irish Rovers,The Unicorn,The Irish Rovers
1968,77,You Keep Me Hangin' On,Vanilla Fudge,You Keep Me Hangin' On,Vanilla Fudge
1968,78,Revolution,The Beatles,Revolution,The Beatles
1968,79,"Woman, Woman",Gary Puckett,"Woman, Woman",Gary Puckett & The Union Gap
1968,80,Elenore,The Turtles,Elenore,The Turtles
1968,81,White Room,Cream,White Room,Cream
1968,82,You're All I Need to Get By,Marvin Gaye,You're All I Need to Get By,Marvin Gaye & Tammi Terrell
1968,83,"Baby, Now That I've Found You",The Foundations,"Baby, Now That I've Found You",The Foundations
1968,84,Sweet Inspiration,The Sweet Inspirations,Sweet Inspiration,The Sweet Inspirations
1968,85,If You Can Want,Smokey Robinson,If You Can Want,Smokey Robinson and the Miracles
1968,86,Cab Driver,The Mills Brothers,Cab Driver,The Mills Brothers
1968,87,Time Has Come Today,The Chambers Brothers,Time Has Come Today,The Chambers Brothers
1968,88,Do You Know the Way to San Jose,Dionne Warwick,Do You Know the Way to San Jose,Dionne Warwick
1968,89,Scarborough Fair,Simon,Scarborough Fair,Simon & Garfunkel
1968,90,Say It Loud – I'm Black and I'm Proud,James Brown,Say It Loud – I'm Black and I'm Proud,James Brown
1968,91,The Mighty Quinn,Manfred Mann,The Mighty Quinn,Manfred Mann
1968,92,Here Comes the Judge,Shorty Long,Here Comes the Judge,Shorty Long
1968,93,I Say a Little Prayer,Aretha Franklin,I Say a Little Prayer,Aretha Franklin
1968,94,94,Think,94,Think
1968,95,Sealed with a Kiss,Gary Lewis,Sealed with a Kiss,Gary Lewis & the Playboys
1968,96,Piece of My Heart,Big Brother,Piece of My Heart,Big Brother and the Holding Company
1968,97,Suzie Q.,Creedence Clearwater Revival,Suzie Q.,Creedence Clearwater Revival
1968,98,"Bend Me, Shape Me",The American Breed,"Bend Me, Shape Me",The American Breed
1968,99,"Hey, Western Union Man",Jerry Butler,"Hey, Western Union Man",Jerry Butler
1968,100,100,Never Give You Up,100,Never Give You Up
