Year,Rank,Track_Title,Artist_Name,Raw_Track_Title,Raw_Artist_Name
1966,1,California Dreamin',The Mamas,California Dreamin',The Mamas & the Papas
1966,2,96 Tears,?,96 Tears,? and the Mysterians
1966,3,What Becomes of the Brokenhearted,Jimmy Ruffin,What Becomes of the Brokenhearted,Jimmy Ruffin
1966,4,Last Train to Clarksville,The Monkees,Last Train to Clarksville,The Monkees
1966,5,Reach Out I'll Be There,Four Tops,Reach Out I'll Be There,Four Tops
1966,6,These Boots Are Made for Walkin',Nancy Sinatra,These Boots Are Made for Walkin',Nancy Sinatra
1966,7,Cherish,The Association,Cherish,The Association
1966,8,Strangers in the Night,Frank Sinatra,Strangers in the Night,Frank Sinatra
1966,9,Kicks,Paul Revere,Kicks,Paul Revere & the Raiders
1966,10,The Ballad of the Green Berets,SSgt Barry Sadler,The Ballad of the Green Berets,SSgt Barry Sadler
1966,11,Good Lovin',The Young Rascals,Good Lovin',The Young Rascals
1966,12,(You're My) Soul and Inspiration,The Righteous Brothers,(You're My) Soul and Inspiration,The Righteous Brothers
1966,13,You Can't Hurry Love,The Supremes,You Can't Hurry Love,The Supremes
1966,14,Sunny,Bobby Hebb,Sunny,Bobby Hebb
1966,15,See You in September,The Happenings,See You in September,The Happenings
1966,16,Li'l Red Riding Hood,Sam the Sham,Li'l Red Riding Hood,Sam the Sham and the Pharaohs
1966,17,Lightnin' Strikes,Lou Christie,Lightnin' Strikes,Lou Christie
1966,18,Poor Side of Town,Johnny Rivers,Poor Side of Town,Johnny Rivers
1966,19,Working in the Coal Mine,Lee Dorsey,Working in the Coal Mine,Lee Dorsey
1966,20,A Groovy Kind of Love,The Mindbenders,A Groovy Kind of Love,The Mindbenders
1966,21,You Don't Have to Say You Love Me,Dusty Springfield,You Don't Have to Say You Love Me,Dusty Springfield
1966,22,Sunshine Superman,Donovan,Sunshine Superman,Donovan
1966,23,Born a Woman,Sandy Posey,Born a Woman,Sandy Posey
1966,24,"Monday, Monday",The Mamas,"Monday, Monday",The Mamas & the Papas
1966,25,Red Rubber Ball,The Cyrkle,Red Rubber Ball,The Cyrkle
1966,26,Born Free,Roger Williams,Born Free,Roger Williams
1966,27,Walk Away Renée,The Left Banke,Walk Away Renée,The Left Banke
1966,28,Cool Jerk,The Capitols,Cool Jerk,The Capitols
1966,29,B-A-B-Y,Carla Thomas,B-A-B-Y,Carla Thomas
1966,30,Hanky Panky,Tommy James,Hanky Panky,Tommy James and the Shondells
1966,31,When a Man Loves a Woman,Percy Sledge,When a Man Loves a Woman,Percy Sledge
1966,32,Time Won't Let Me,The Outsiders,Time Won't Let Me,The Outsiders
1966,33,Bus Stop,The Hollies,Bus Stop,The Hollies
1966,34,Paint It Black,The Rolling Stones,Paint It Black,The Rolling Stones
1966,35,Summer in the City,The Lovin' Spoonful,Summer in the City,The Lovin' Spoonful
1966,36,I'm So Lonesome I Could Cry,B. J. Thomas,I'm So Lonesome I Could Cry,B. J. Thomas & the Triumphs
1966,37,My Love,Petula Clark,My Love,Petula Clark
1966,38,Daydream,The Lovin' Spoonful,Daydream,The Lovin' Spoonful
1966,39,Ain't Too Proud to Beg,The Temptations,Ain't Too Proud to Beg,The Temptations
1966,40,Wild Thing,The Troggs,Wild Thing,The Troggs
1966,41,Elusive Butterfly,Bob Lind,Elusive Butterfly,Bob Lind
1966,42,I Am a Rock,Simon,I Am a Rock,Simon & Garfunkel
1966,43,Dirty Water,The Standells,Dirty Water,The Standells
1966,44,Hooray for Hazel,Tommy Roe,Hooray for Hazel,Tommy Roe
1966,45,Crying Time,Ray Charles,Crying Time,Ray Charles
1966,46,Sweet Pea,Tommy Roe,Sweet Pea,Tommy Roe
