Year,Rank,Track_Title,Artist_Name,Raw_Track_Title,Raw_Artist_Name
1965,1,Wooly Bully,Sam the Sham,Wooly Bully,Sam the Sham and the Pharaohs
1965,2,I Can't Help Myself,Four Tops,I Can't Help Myself (Sugar Pie Honey Bunch),Four Tops
1965,3,(I Can't Get No) Satisfaction,The Rolling Stones,(I Can't Get No) Satisfaction,The Rolling Stones
1965,4,You Were on My Mind,We Five,You Were on My Mind,We Five
1965,5,You've Lost That Lovin' Feelin',The Righteous Brothers,You've Lost That Lovin' Feelin',The Righteous Brothers
1965,6,Downtown,Petula Clark,Downtown,Petula Clark
1965,7,Help!,The Beatles,Help!,The Beatles
1965,8,Can't You Hear My Heartbeat,Herman's Hermits,Can't You Hear My Heartbeat,Herman's Hermits
1965,9,Crying in the Chapel,Elvis Presley,Crying in the Chapel,Elvis Presley
1965,10,My Girl,The Temptations,My Girl,The Temptations
1965,11,"Help Me, Rhonda",The Beach Boys,"Help Me, Rhonda",The Beach Boys
1965,12,King of the Road,Roger Miller,King of the Road,Roger Miller
1965,13,The Birds and the Bees,Jewel Akens,The Birds and the Bees,Jewel Akens
1965,14,"Hold Me, Thrill Me, Kiss Me",Mel Carter,"Hold Me, Thrill Me, Kiss Me",Mel Carter
1965,15,Shotgun,Junior Walker,Shotgun,Junior Walker & the All Stars
1965,16,I Got You Babe,Sonny,I Got You Babe,Sonny & Cher
1965,17,This Diamond Ring,Gary Lewis,This Diamond Ring,Gary Lewis & the Playboys
1965,18,The 'In' Crowd,Ramsey Lewis Trio,The 'In' Crowd,Ramsey Lewis Trio
1965,19,"Mrs. Brown, You've Got a Lovely Daughter",Herman's Hermits,"Mrs. Brown, You've Got a Lovely Daughter",Herman's Hermits
1965,20,Stop! In the Name of Love,The Supremes,Stop! In the Name of Love,The Supremes
1965,21,Unchained Melody,The Righteous Brothers,Unchained Melody,The Righteous Brothers
1965,22,Silhouettes,Herman's Hermits,Silhouettes,Herman's Hermits
1965,23,I'll Never Find Another You,The Seekers,I'll Never Find Another You,The Seekers
1965,24,Cara Mia,Jay,Cara Mia,Jay and the Americans
1965,25,Mr. Tambourine Man,The Byrds,Mr. Tambourine Man,The Byrds
1965,26,Cast Your Fate to the Wind,Sounds Orchestral,Cast Your Fate to the Wind,Sounds Orchestral
1965,27,"Yes, I'm Ready",Barbara Mason,"Yes, I'm Ready",Barbara Mason
1965,28,What's New Pussycat?,Tom Jones,What's New Pussycat?,Tom Jones
1965,29,Eve of Destruction,Barry McGuire,Eve of Destruction,Barry McGuire
1965,30,Hang On Sloopy,The McCoys,Hang On Sloopy,The McCoys
1965,31,Ticket to Ride,The Beatles,Ticket to Ride,The Beatles
1965,32,Red Roses for a Blue Lady,Bert Kaempfert,Red Roses for a Blue Lady,Bert Kaempfert
1965,33,Papa's Got a Brand New Bag,James Brown,Papa's Got a Brand New Bag,James Brown
1965,34,Game of Love,Wayne Fontana,Game of Love,Wayne Fontana & The Mindbenders
1965,35,The Name Game,Shirley Ellis,The Name Game,Shirley Ellis
1965,36,I Know a Place,Petula Clark,I Know a Place,Petula Clark
