Year,Rank,Track_Title,Artist_Name,Raw_Track_Title,Raw_Artist_Name
1981,1,Bette Davis Eyes,Kim Carnes,Bette Davis Eyes,Kim Carnes
1981,2,Endless Love,Diana Ross,Endless Love,Diana Ross & Lionel Richie
1981,3,Lady,Kenny Rogers,Lady,Kenny Rogers
1981,4,(Just Like) Starting Over,John Lennon,(Just Like) Starting Over,John Lennon
1981,5,Jessie's Girl,Rick Springfield,Jessie's Girl,Rick Springfield
1981,6,Celebration,Kool,Celebration,Kool & the Gang
1981,7,Kiss on My List,Daryl Hall,Kiss on My List,Daryl Hall & John Oates
1981,8,I Love a Rainy Night,Eddie Rabbitt,I Love a Rainy Night,Eddie Rabbitt
1981,9,9 To 5,Dolly Parton,9 To 5,Dolly Parton
1981,10,Keep on Loving You,REO Speedwagon,Keep on Loving You,REO Speedwagon
1981,11,Theme from The Greatest American Hero,Joey Scarbury,Theme from The Greatest American Hero (Believe It or Not),Joey Scarbury
1981,12,Morning Train,Sheena Easton,Morning Train (Nine to Five),Sheena Easton
1981,13,Being with You,Smokey Robinson,Being with You,Smokey Robinson
1981,14,Queen of Hearts,Juice Newton,Queen of Hearts,Juice Newton
1981,15,Rapture,Blondie,Rapture,Blondie
1981,16,A Woman Needs Love,Raydio,A Woman Needs Love (Just Like You Do),Raydio
1981,17,The Tide Is High,Blondie,The Tide Is High,Blondie
1981,18,Just the Two of Us,"Grover Washington, Jr.",Just the Two of Us,"Grover Washington, Jr. & Bill Withers"
1981,19,Slow Hand,The Pointer Sisters,Slow Hand,The Pointer Sisters
1981,20,I Love You,Climax Blues Band,I Love You,Climax Blues Band
1981,21,Woman,John Lennon,Woman,John Lennon
1981,22,Sukiyaki,A Taste of Honey,Sukiyaki,A Taste of Honey
1981,23,The Winner Takes It All,ABBA,The Winner Takes It All,ABBA
1981,24,Stars on 45 Medley,Stars on 45,Stars on 45 Medley,Stars on 45
1981,25,Angel of the Morning,Juice Newton,Angel of the Morning,Juice Newton
1981,26,Love on the Rocks,Neil Diamond,Love on the Rocks,Neil Diamond
1981,27,Every Woman in the World,Air Supply,Every Woman in the World,Air Supply
1981,28,28,The One That You Love,28,The One That You Love
