Year,Rank,Track_Title,Artist_Name,Raw_Track_Title,Raw_Artist_Name
2016,54,679,Fetty Wap,679,Fetty Wap featuring Remy Boyz
2016,55,Oui,Jeremih,Oui,Jeremih
2016,56,Hands to Myself,Selena Gomez,Hands to Myself,Selena Gomez
2016,57,2 Phones,Kevin Gates,2 Phones,Kevin Gates
2016,58,Starboy,The Weeknd,Starboy,The Weeknd featuring Daft Punk
2016,59,For Free,DJ Khaled,For Free,DJ Khaled featuring Drake
2016,60,Never Be Like You,Flume,Never Be Like You,Flume featuring Kai
2016,61,In the Night,The Weeknd,In the Night,The Weeknd
2016,62,Me Too,Meghan Trainor,Me Too,Meghan Trainor
2016,63,Ex's & Oh's,Elle King,Ex's & Oh's,Elle King
2016,64,Die a Happy Man,Thomas Rhett,Die a Happy Man,Thomas Rhett
2016,65,White Iverson,Post Malone,White Iverson,Post Malone
2016,66,Close,Nick Jonas,Close,Nick Jonas featuring Tove Lo
2016,67,Unsteady,X Ambassadors,Unsteady,X Ambassadors
2016,68,Sucker for Pain,"Lil Wayne, Wiz Khalifa",Sucker for Pain,"Lil Wayne, Wiz Khalifa and Imagine Dragons with Logic and Ty Dolla Sign featuring X Ambassadors"
2016,69,Down in the DM,Yo Gotti,Down in the DM,Yo Gotti featuring Nicki Minaj
2016,70,Luv,Tory Lanez,Luv,Tory Lanez
2016,71,Sorry,Beyoncé,Sorry,Beyoncé
2016,72,Can't Feel My Face,The Weeknd,Can't Feel My Face,The Weeknd
2016,73,Hymn for the Weekend,Coldplay,Hymn for the Weekend,Coldplay
2016,74,Say It,Tory Lanez,Say It,Tory Lanez
2016,75,Antidote,Travis Scott,Antidote,Travis Scott
2016,76,Lost Boy,Ruth B,Lost Boy,Ruth B
2016,77,Side to Side,Ariana Grande,Side to Side,Ariana Grande featuring Nicki Minaj
2016,78,"Sit Still, Look Pretty",Daya,"Sit Still, Look Pretty",Daya
2016,79,Wildest Dreams,Taylor Swift,Wildest Dreams,Taylor Swift
2016,80,Middle,DJ Snake,Middle,DJ Snake featuring Bipolar Sunshine
2016,81,On My Mind,Ellie Goulding,On My Mind,Ellie Goulding
2016,82,Pop Style,Drake,Pop Style,Drake featuring Jay-Z and Kanye West[a]
2016,83,When We Were Young,Adele,When We Were Young,Adele
2016,84,Hide Away,Daya,Hide Away,Daya
2016,85,Lean On,Major Lazer,Lean On,Major Lazer and DJ Snake featuring MØ
2016,86,I Know What You Did Last Summer,Shawn Mendes,I Know What You Did Last Summer,Shawn Mendes and Camila Cabello
2016,87,All the Way Up,Fat Joe,All the Way Up,Fat Joe and Remy Ma featuring French Montana and Infared
2016,88,Watch Me,Silentó,Watch Me,Silentó
2016,89,Back to Sleep,Chris Brown,Back to Sleep,Chris Brown
2016,90,No Limit,Usher,No Limit,Usher featuring Young Thug
2016,91,Cut It,O.T. Genasis,Cut It,O.T. Genasis featuring Young Dolph
2016,92,Really Really,Kevin Gates,Really Really,Kevin Gates
2016,93,All In My Head,Fifth Harmony,All In My Head (Flex),Fifth Harmony featuring Fetty Wap
2016,94,Starving,Hailee Steinfeld,Starving,Hailee Steinfeld and Grey featuring Zedd
2016,95,Adventure of a Lifetime,Coldplay,Adventure of a Lifetime,Coldplay
2016,96,Humble and Kind,Tim McGraw,Humble and Kind,Tim McGraw
2016,97,Wicked,Future,Wicked,Future
2016,98,Tiimmy Turner,Desiigner,Tiimmy Turner,Desiigner
2016,99,See You Again,Wiz Khalifa,See You Again,Wiz Khalifa featuring Charlie Puth
2016,100,Perfect,One Direction,Perfect,One Direction
