Year,Rank,Track_Title,Artist_Name,Raw_Track_Title,Raw_Artist_Name
2006,1,Bad Day,Daniel Powter,Bad Day,Daniel Powter
2006,2,Temperature,Sean Paul,Temperature,Sean Paul
2006,3,Promiscuous,Nelly Furtado,Promiscuous,Nelly Furtado featuring Timbaland
2006,4,You're Beautiful,James Blunt,You're Beautiful,James Blunt
2006,5,Hips Don't Lie,Shakira,Hips Don't Lie,Shakira featuring Wyclef Jean
2006,6,Unwritten,Natasha Bedingfield,Unwritten,Natasha Bedingfield
2006,7,Crazy,Gnarls Barkley,Crazy,Gnarls Barkley
2006,8,Ridin',Chamillionaire,Ridin',Chamillionaire featuring Krayzie Bone
2006,9,SexyBack,Justin Timberlake,SexyBack,Justin Timberlake featuring Timbaland
2006,10,Check on It,Beyoncé,Check on It,Beyoncé featuring Slim Thug and Bun B
2006,11,Be Without You,Mary J. Blige,Be Without You,Mary J. Blige
2006,12,Grillz,Nelly,Grillz,Nelly featuring Paul Wall and Ali & Gipp
2006,13,Over My Head,The Fray,Over My Head (Cable Car),The Fray
2006,14,Me & U,Cassie,Me & U,Cassie
2006,15,Buttons,Pussycat Dolls,Buttons,Pussycat Dolls featuring Snoop Dogg
2006,16,Run It!,Chris Brown,Run It!,Chris Brown featuring Juelz Santana
2006,17,So Sick,Ne-Yo,So Sick,Ne-Yo
2006,18,It's Goin' Down,Yung Joc,It's Goin' Down,Yung Joc featuring Nitti
2006,19,SOS,Rihanna,SOS,Rihanna
2006,20,I Write Sins Not Tragedies,Panic! at the Disco,I Write Sins Not Tragedies,Panic! at the Disco
2006,21,Move Along,The All-American Rejects,Move Along,The All-American Rejects
2006,22,London Bridge,Fergie,London Bridge,Fergie
2006,23,Dani California,Red Hot Chili Peppers,Dani California,Red Hot Chili Peppers
2006,24,Snap Yo Fingers,Lil Jon,Snap Yo Fingers,Lil Jon featuring E-40 and Sean Paul
2006,25,"Lean wit It, Rock wit It",Dem Franchize Boyz,"Lean wit It, Rock wit It",Dem Franchize Boyz featuring Peanut and Charlay
2006,26,What Hurts the Most,Rascal Flatts,What Hurts the Most,Rascal Flatts
2006,27,How to Save a Life,The Fray,How to Save a Life,The Fray
2006,28,Unfaithful,Rihanna,Unfaithful,Rihanna
2006,29,Chasing Cars,Snow Patrol,Chasing Cars,Snow Patrol
2006,30,Lips of an Angel,Hinder,Lips of an Angel,Hinder
2006,31,Everytime We Touch,Cascada,Everytime We Touch,Cascada
2006,32,Ain't No Other Man,Christina Aguilera,Ain't No Other Man,Christina Aguilera
2006,33,"Dance, Dance",Fall Out Boy,"Dance, Dance",Fall Out Boy
2006,34,Gold Digger,Kanye West,Gold Digger,Kanye West featuring Jamie Foxx
2006,35,Money Maker,Ludacris,Money Maker,Ludacris featuring Pharrell
2006,36,Ms. New Booty,Bubba Sparxxx,Ms. New Booty,Bubba Sparxxx featuring Ying Yang Twins
2006,37,(When You Gonna) Give It Up to Me,Sean Paul,(When You Gonna) Give It Up to Me,Sean Paul featuring Keyshia Cole
2006,38,Photograph,Nickelback,Photograph,Nickelback
2006,39,Because of You,Kelly Clarkson,Because of You,Kelly Clarkson
2006,40,Stickwitu,Pussycat Dolls,Stickwitu,Pussycat Dolls
2006,41,I'm 'n Luv,T-Pain,I'm 'n Luv (wit a Stripper),T-Pain featuring Mike Jones
2006,42,My Humps,The Black Eyed Peas,My Humps,The Black Eyed Peas
2006,43,Where'd You Go,Fort Minor,Where'd You Go,Fort Minor featuring Holly Brook and Jonah Matranga
2006,44,Yo,Chris Brown,Yo (Excuse Me Miss),Chris Brown
2006,45,Walk Away,Kelly Clarkson,Walk Away,Kelly Clarkson
2006,46,Laffy Taffy,D4L,Laffy Taffy,D4L
2006,47,What You Know,T.I.,What You Know,T.I.
2006,48,Dirty Little Secret,The All-American Rejects,Dirty Little Secret,The All-American Rejects
2006,49,Savin' Me,Nickelback,Savin' Me,Nickelback
2006,50,Don't Forget About Us,Mariah Carey,Don't Forget About Us,Mariah Carey
2006,51,Sexy Love,Ne-Yo,Sexy Love,Ne-Yo
2006,52,U and Dat,E-40,U and Dat,E-40 featuring T-Pain and Kandi Girl
2006,53,Far Away,Nickelback,Far Away,Nickelback
2006,54,What's Left of Me,Nick Lachey,What's Left of Me,Nick Lachey
2006,55,So What,Field Mob,So What,Field Mob featuring Ciara
2006,56,Do It to It,Cherish,Do It to It,Cherish featuring Sean Paul of the YoungBloodZ
2006,57,Black Horse and the Cherry Tree,KT Tunstall,Black Horse and the Cherry Tree,KT Tunstall
2006,58,There It Go,Juelz Santana,There It Go (The Whistle Song),Juelz Santana
2006,59,Shoulder Lean,Young Dro,Shoulder Lean,Young Dro featuring T.I.
2006,60,Unpredictable,Jamie Foxx,Unpredictable,Jamie Foxx featuring Ludacris
2006,61,My Love,Justin Timberlake,My Love,Justin Timberlake featuring T.I.
2006,62,Shake That,Eminem,Shake That,Eminem featuring Nate Dogg
