Year,Rank,Track_Title,Artist_Name,Raw_Track_Title,Raw_Artist_Name
1994,1,The Sign,Ace of Base,The Sign,Ace of Base
1994,2,I Swear,All-4-One,I Swear,All-4-One
1994,3,I'll Make Love to You,Boyz II Men,I'll Make Love to You,Boyz II Men
1994,4,The Power of Love,Celine Dion,The Power of Love,Celine Dion
1994,5,Hero,Mariah Carey,Hero,Mariah Carey
1994,6,Stay,Lisa Loeb,Stay (I Missed You),Lisa Loeb and Nine Stories
1994,7,Breathe Again,Toni Braxton,Breathe Again,Toni Braxton
1994,8,All for Love,"Bryan Adams, Rod Stewart",All for Love,"Bryan Adams, Rod Stewart and Sting"
1994,9,All That She Wants,Ace of Base,All That She Wants,Ace of Base
1994,10,10,Don't Turn Around,10,Don't Turn Around
1994,11,Bump n' Grind,R. Kelly,Bump n' Grind,R. Kelly
1994,12,Again,Janet Jackson,Again,Janet Jackson
1994,13,I'll Remember,Madonna,I'll Remember,Madonna
1994,14,Whatta Man,Salt-n-Pepa,Whatta Man,Salt-n-Pepa featuring En Vogue
1994,15,Wild Night,John Mellencamp,Wild Night,John Mellencamp with Meshell Ndegeocello
1994,16,Without You,Mariah Carey,Without You / Never Forget You,Mariah Carey
1994,17,You Mean the World to Me,Toni Braxton,You Mean the World to Me,Toni Braxton
1994,18,Can You Feel the Love Tonight,Elton John,Can You Feel the Love Tonight,Elton John
1994,19,The Most Beautiful Girl in the World,Prince,The Most Beautiful Girl in the World,Prince
1994,20,Fantastic Voyage,Coolio,Fantastic Voyage,Coolio
1994,21,"Baby, I Love Your Way",Big Mountain,"Baby, I Love Your Way",Big Mountain
1994,22,Regulate,Warren G,Regulate,Warren G and Nate Dogg
1994,23,If You Go,Jon Secada,If You Go,Jon Secada
1994,24,Back & Forth,Aaliyah,Back & Forth,Aaliyah
1994,25,Now and Forever,Richard Marx,Now and Forever,Richard Marx
1994,26,When Can I See You,Babyface,When Can I See You,Babyface
1994,27,Please Forgive Me,Bryan Adams,Please Forgive Me,Bryan Adams
1994,28,So Much in Love,All-4-One,So Much in Love,All-4-One
1994,29,Shoop,Salt-n-Pepa,Shoop,Salt-n-Pepa
1994,30,"Any Time, Any Place",Janet Jackson,"Any Time, Any Place / And On and On",Janet Jackson
1994,31,Shine,Collective Soul,Shine,Collective Soul
1994,32,Said I Loved You...But I Lied,Michael Bolton,Said I Loved You...But I Lied,Michael Bolton
1994,33,Return to Innocence,Enigma,Return to Innocence,Enigma
1994,34,All I Wanna Do,Sheryl Crow,All I Wanna Do,Sheryl Crow
1994,35,Mmm Mmm Mmm Mmm,Crash Test Dummies,Mmm Mmm Mmm Mmm,Crash Test Dummies
1994,36,Can We Talk,Tevin Campbell,Can We Talk,Tevin Campbell
1994,37,Funkdafied,Da Brat,Funkdafied,Da Brat
1994,38,I'd Do Anything for Love,Meat Loaf,I'd Do Anything for Love (But I Won't Do That),Meat Loaf
1994,39,Gangsta Lean,DRS,Gangsta Lean,DRS
1994,40,Because the Night,"10,000 Maniacs",Because the Night,"10,000 Maniacs"
1994,41,Cantaloop,Us3,Cantaloop (Flip Fantasia),Us3
1994,42,Whoomp!,Tag Team,Whoomp! (There It Is),Tag Team
1994,43,Come to My Window,Melissa Etheridge,Come to My Window,Melissa Etheridge
1994,44,Stroke You Up,Changing Faces,Stroke You Up,Changing Faces
1994,45,I'm Ready,Tevin Campbell,I'm Ready,Tevin Campbell
1994,46,100% Pure Love,Crystal Waters,100% Pure Love,Crystal Waters
1994,47,Anytime You Need a Friend,Mariah Carey,Anytime You Need a Friend,Mariah Carey
1994,48,Because of Love,Janet Jackson,Because of Love,Janet Jackson
1994,49,Linger,The Cranberries,Linger,The Cranberries
1994,50,Loser,Beck,Loser,Beck
1994,51,Found Out About You,Gin Blossoms,Found Out About You,Gin Blossoms
1994,52,Gin and Juice,Snoop Doggy Dogg,Gin and Juice,Snoop Doggy Dogg
1994,53,Never Lie,Immature,Never Lie,Immature
1994,54,Streets of Philadelphia,Bruce Springsteen,Streets of Philadelphia,Bruce Springsteen
1994,55,Getto Jam,Domino,Getto Jam,Domino
1994,56,Endless Love,Luther Vandross,Endless Love,Luther Vandross & Mariah Carey
1994,57,I Miss You,Aaron Hall,I Miss You,Aaron Hall
1994,58,Understanding,Xscape,Understanding,Xscape
1994,59,This D.J.,Warren G,This D.J.,Warren G
1994,60,Cry for You,Jodeci,Cry for You,Jodeci
1994,61,Keep Ya Head Up,2Pac,Keep Ya Head Up,2Pac
1994,62,What's My Name?,Snoop Doggy Dogg,What's My Name?,Snoop Doggy Dogg
1994,63,Another Night,Real McCoy,Another Night,Real McCoy
1994,64,Your Body's Callin',R. Kelly,Your Body's Callin',R. Kelly
1994,65,Tootsee Roll,69 Boyz,Tootsee Roll,69 Boyz
1994,66,I Can See Clearly Now,Jimmy Cliff,I Can See Clearly Now (from Cool Runnings),Jimmy Cliff
