Year,Rank,Track_Title,Artist_Name,Raw_Track_Title,Raw_Artist_Name
1961,1,Tossin' and Turnin',Bobby Lewis,Tossin' and Turnin',Bobby Lewis
1961,2,I Fall to Pieces,Patsy Cline,I Fall to Pieces,Patsy Cline
1961,3,Michael,The Highwaymen,Michael,The Highwaymen
1961,4,Crying,Roy Orbison,Crying,Roy Orbison
1961,5,Runaway,Del Shannon,Runaway,Del Shannon
1961,6,My True Story,The Jive Five,My True Story,The Jive Five
1961,7,Pony Time,Chubby Checker,Pony Time,Chubby Checker
1961,8,Wheels,The String-A-Longs,Wheels,The String-A-Longs
1961,9,Raindrops,Dee Clark,Raindrops,Dee Clark
1961,10,Wooden Heart,Joe Dowell,Wooden Heart,Joe Dowell
1961,11,Calcutta,Lawrence Welk,Calcutta,Lawrence Welk
1961,12,Take Good Care of My Baby,Bobby Vee,Take Good Care of My Baby,Bobby Vee
1961,13,Running Scared,Roy Orbison,Running Scared,Roy Orbison
1961,14,Dedicated to the One I Love,The Shirelles,Dedicated to the One I Love,The Shirelles
1961,15,Last Night,The Mar-Keys,Last Night,The Mar-Keys
1961,16,Will You Love Me Tomorrow,The Shirelles,Will You Love Me Tomorrow,The Shirelles
1961,17,Exodus,Ferrante,Exodus,Ferrante & Teicher
1961,18,Where the Boys Are,Connie Francis,Where the Boys Are,Connie Francis
1961,19,Hit the Road Jack,Ray Charles,Hit the Road Jack,Ray Charles
1961,20,Sad Movies,Sue Thompson,Sad Movies (Make Me Cry),Sue Thompson
1961,21,Mother-in-Law,Ernie K-Doe,Mother-in-Law,Ernie K-Doe
1961,22,Bristol Stomp,The Dovells,Bristol Stomp,The Dovells
1961,23,Travelin' Man,Ricky Nelson,Travelin' Man,Ricky Nelson
1961,24,Shop Around,The Miracles,Shop Around,The Miracles
1961,25,The Boll Weevil Song,Brook Benton,The Boll Weevil Song,Brook Benton
1961,26,A Hundred Pounds of Clay,Gene McDaniels,A Hundred Pounds of Clay,Gene McDaniels
1961,27,The Mountain's High,Dick,The Mountain's High,Dick and Dee Dee
1961,28,Don't Worry,Marty Robbins,Don't Worry,Marty Robbins
1961,29,On the Rebound,Floyd Cramer,On the Rebound,Floyd Cramer
1961,30,Portrait of My Love,Steve Lawrence,Portrait of My Love,Steve Lawrence
1961,31,Quarter to Three,Gary U.S. Bonds,Quarter to Three,Gary U.S. Bonds
1961,32,Who Put the Bomp,Barry Mann,"Who Put the Bomp (in the Bomp, Bomp, Bomp)",Barry Mann
1961,33,Calendar Girl,Neil Sedaka,Calendar Girl,Neil Sedaka
1961,34,I Like It Like That,Chris Kenner,I Like It Like That,Chris Kenner
1961,35,Apache,Jørgen Ingmann,Apache,Jørgen Ingmann
1961,36,Don't Bet Money Honey,Linda Scott,Don't Bet Money Honey,Linda Scott
1961,37,Without You,Johnny Tillotson,Without You,Johnny Tillotson
1961,38,Wings of a Dove,Ferlin Husky,Wings of a Dove,Ferlin Husky
1961,39,Little Sister,Elvis Presley,Little Sister,Elvis Presley
1961,40,Blue Moon,The Marcels,Blue Moon,The Marcels
1961,41,Daddy's Home,Shep,Daddy's Home,Shep and the Limelites
1961,42,This Time,Troy Shondell,This Time,Troy Shondell
1961,43,(I Don't Know Why) But I Do,Clarence Frogman Henry,(I Don't Know Why) But I Do,Clarence Frogman Henry
1961,44,Asia Minor,Kokomo,Asia Minor,Kokomo
1961,45,Hello Walls,Faron Young,Hello Walls,Faron Young
1961,46,Runaround Sue,Dion,Runaround Sue,Dion
1961,47,Yellow Bird,Arthur Lyman,Yellow Bird,Arthur Lyman
1961,48,Hurt,Timi Yuro,Hurt,Timi Yuro
1961,49,Hello Mary Lou,Ricky Nelson,Hello Mary Lou,Ricky Nelson
1961,50,There's a Moon Out Tonight,The Capris,There's a Moon Out Tonight,The Capris
1961,51,Surrender,Elvis Presley,Surrender,Elvis Presley
1961,52,I Love How You Love Me,The Paris Sisters,I Love How You Love Me,The Paris Sisters
1961,53,Ya Ya,Lee Dorsey,Ya Ya,Lee Dorsey
1961,54,School Is Out,Gary U.S. Bonds,School Is Out,Gary U.S. Bonds
1961,55,Mexico,Bob Moore,Mexico,Bob Moore
1961,56,You Don't Know What You've Got,Ral Donner,You Don't Know What You've Got (Until You Lose It),Ral Donner
1961,57,Walk Right Back,The Everly Brothers,Walk Right Back,The Everly Brothers
1961,58,The Way You Look Tonight,The Lettermen,The Way You Look Tonight,The Lettermen
1961,59,Moody River,Pat Boone,Moody River,Pat Boone
1961,60,One Mint Julep,Ray Charles,One Mint Julep,Ray Charles
1961,61,Take Good Care of Her,Adam Wade,Take Good Care of Her,Adam Wade
1961,62,Gee Whiz,Carla Thomas,Gee Whiz (Look at His Eyes),Carla Thomas
1961,63,Stand by Me,Ben E. King,Stand by Me,Ben E. King
1961,64,64,Spanish Harlem,64,Spanish Harlem
1961,65,It's Gonna Work Out Fine,Ike,It's Gonna Work Out Fine,Ike & Tina Turner
1961,66,Baby Blue,The Echoes,Baby Blue,The Echoes
1961,67,Baby Sittin' Boogie,Buzz Clifford,Baby Sittin' Boogie,Buzz Clifford
1961,68,Hats Off to Larry,Del Shannon,Hats Off to Larry,Del Shannon
1961,69,Those Oldies but Goodies,Little Caesar,Those Oldies but Goodies,Little Caesar & the Romans
1961,70,The Fly,Chubby Checker,The Fly,Chubby Checker
1961,71,(Marie's the Name) His Latest Flame,Elvis Presley,(Marie's the Name) His Latest Flame,Elvis Presley
1961,72,Wonderland by Night,Bert Kaempfert,Wonderland by Night,Bert Kaempfert
1961,73,Bless You,Tony Orlando,Bless You,Tony Orlando
1961,74,I've Told Every Little Star,Linda Scott,I've Told Every Little Star,Linda Scott
1961,75,One Track Mind,Bobby Lewis,One Track Mind,Bobby Lewis
1961,76,Angel Baby,Rosie,Angel Baby,Rosie and the Originals
1961,77,Pretty Little Angel Eyes,Curtis Lee,Pretty Little Angel Eyes,Curtis Lee
1961,78,Think Twice,Brook Benton,Think Twice,Brook Benton
1961,79,Does Your Chewing Gum Lose Its Flavour,Lonnie Donegan,Does Your Chewing Gum Lose Its Flavour (On the Bedpost Overnight?),Lonnie Donegan
1961,80,Breakin' in a Brand New Broken Heart,Connie Francis,Breakin' in a Brand New Broken Heart,Connie Francis
1961,81,Mama Said,The Shirelles,Mama Said,The Shirelles
1961,82,Let the Four Winds Blow,Fats Domino,Let the Four Winds Blow,Fats Domino
1961,83,The Writing on the Wall,Adam Wade,The Writing on the Wall,Adam Wade
1961,84,My Kind of Girl,Matt Monro,My Kind of Girl,Matt Monro
1961,85,"Tonight My Love, Tonight",Paul Anka,"Tonight My Love, Tonight",Paul Anka
1961,86,San Antonio Rose,Floyd Cramer,San Antonio Rose,Floyd Cramer
1961,87,Big Bad John,Jimmy Dean,Big Bad John,Jimmy Dean
1961,88,Good Time Baby,Bobby Rydell,Good Time Baby,Bobby Rydell
1961,89,Rubber Ball,Bobby Vee,Rubber Ball,Bobby Vee
1961,90,Missing You,Ray Peterson,Missing You,Ray Peterson
1961,91,Dum Dum,Brenda Lee,Dum Dum,Brenda Lee
1961,92,I'm Gonna Knock on Your Door,Eddie Hodges,I'm Gonna Knock on Your Door,Eddie Hodges
1961,93,You Can Depend on Me,Brenda Lee,You Can Depend on Me,Brenda Lee
1961,94,Let's Twist Again,Chubby Checker,Let's Twist Again,Chubby Checker
1961,95,Take Five,The Dave Brubeck Quartet,Take Five,The Dave Brubeck Quartet
1961,96,Are You Lonesome Tonight?,Elvis Presley,Are You Lonesome Tonight?,Elvis Presley
1961,97,Sea of Heartbreak,Don Gibson,Sea of Heartbreak,Don Gibson
1961,98,More Money for You and Me,The Four Preps,More Money for You and Me,The Four Preps
1961,99,You Must Have Been a Beautiful Baby,Bobby Darin,You Must Have Been a Beautiful Baby,Bobby Darin
1961,100,Please Stay,The Drifters,Please Stay,The Drifters
