Year,Rank,Track_Title,Artist_Name,Raw_Track_Title,Raw_Artist_Name
1976,62,Rock and Roll Music,The Beach Boys,Rock and Roll Music,The Beach Boys
1976,63,Shop Around,Captain,Shop Around,Captain & Tennille
1976,64,Saturday Night,Bay City Rollers,Saturday Night,Bay City Rollers
1976,65,Island Girl,Elton John,Island Girl,Elton John
1976,66,Let's Do It Again,The Staple Singers,Let's Do It Again,The Staple Singers
1976,67,Let 'Em In,Wings,Let 'Em In,Wings
1976,68,Baby Face,Wing,Baby Face,Wing and a Prayer Fife and Drum Corps
1976,69,This Masquerade,George Benson,This Masquerade,George Benson
1976,70,Evil Woman,Electric Light Orchestra,Evil Woman,Electric Light Orchestra
1976,71,Wham Bam,Silver,Wham Bam,Silver
1976,72,I'm Easy,Keith Carradine,I'm Easy,Keith Carradine
1976,73,Wake Up Everybody,Harold Melvin,Wake Up Everybody,Harold Melvin & the Blue Notes
1976,74,Summer,War,Summer,War
1976,75,Let Her In,John Travolta,Let Her In,John Travolta
1976,76,Fox on the Run,Sweet,Fox on the Run,Sweet
1976,77,Rhiannon,Fleetwood Mac,Rhiannon,Fleetwood Mac
1976,78,Got to Get You into My Life,The Beatles,Got to Get You into My Life,The Beatles
1976,79,Fanny,Bee Gees,Fanny (Be Tender with My Love),Bee Gees
1976,80,Getaway,"Earth, Wind",Getaway,"Earth, Wind & Fire"
1976,81,She's Gone,Daryl Hall,She's Gone,Daryl Hall & John Oates
1976,82,Still the One,Orleans,Still the One,Orleans
1976,83,You're My Best Friend,Queen,You're My Best Friend,Queen
1976,84,With Your Love,Jefferson Starship,With Your Love,Jefferson Starship
1976,85,Slow Ride,Foghat,Slow Ride,Foghat
1976,86,Who'd She Coo?,Ohio Players,Who'd She Coo?,Ohio Players
1976,87,The Boys Are Back in Town,Thin Lizzy,The Boys Are Back in Town,Thin Lizzy
1976,88,Walk Away from Love,David Ruffin,Walk Away from Love,David Ruffin
1976,89,"Baby, I Love Your Way",Peter Frampton,"Baby, I Love Your Way (Live)",Peter Frampton
1976,90,Young Hearts Run Free,Candi Staton,Young Hearts Run Free,Candi Staton
1976,91,Breaking Up Is Hard to Do,Neil Sedaka,Breaking Up Is Hard to Do,Neil Sedaka
1976,92,Money Honey,Bay City Rollers,Money Honey,Bay City Rollers
1976,93,Give Up the Funk,Parliament,Give Up the Funk (Tear the Roof off the Sucker),Parliament
1976,94,Junk Food Junkie,Larry Groce,Junk Food Junkie,Larry Groce
1976,95,Tryin' to Get the Feeling Again,Barry Manilow,Tryin' to Get the Feeling Again,Barry Manilow
1976,96,Rock and Roll All Nite,Kiss,Rock and Roll All Nite (Live),Kiss
1976,97,Disco Duck,Rick Dees,Disco Duck,Rick Dees & His Cast of Idiots
1976,98,Take the Money and Run,Steve Miller Band,Take the Money and Run,Steve Miller Band
1976,99,Squeeze Box,The Who,Squeeze Box,The Who
1976,100,Country Boy,Glen Campbell,Country Boy (You Got Your Feet in L.A.),Glen Campbell
