Year,Rank,Track_Title,Artist_Name,Raw_Track_Title,Raw_Artist_Name
2005,1,We Belong Together,Mariah Carey,We Belong Together,Mariah Carey
2005,2,Hollaback Girl,Gwen Stefani,Hollaback Girl,Gwen Stefani
2005,3,Let Me Love You,Mario,Let Me Love You,Mario
2005,4,Since U Been Gone,Kelly Clarkson,Since U Been Gone,Kelly Clarkson
2005,5,"1, 2 Step",Ciara,"1, 2 Step",Ciara featuring Missy Elliott
2005,6,Gold Digger,Kanye West,Gold Digger,Kanye West featuring Jamie Foxx
2005,7,Boulevard of Broken Dreams,Green Day,Boulevard of Broken Dreams,Green Day
2005,8,Candy Shop,50 Cent,Candy Shop,50 Cent featuring Olivia
2005,9,Don't Cha,The Pussycat Dolls,Don't Cha,The Pussycat Dolls featuring Busta Rhymes
2005,10,Behind These Hazel Eyes,Kelly Clarkson,Behind These Hazel Eyes,Kelly Clarkson
2005,11,Disco Inferno,50 Cent,Disco Inferno,50 Cent
2005,12,You and Me,Lifehouse,You and Me,Lifehouse
2005,13,Don't Phunk with My Heart,The Black Eyed Peas,Don't Phunk with My Heart,The Black Eyed Peas
2005,14,Lose Control,Missy Elliott,Lose Control,Missy Elliott featuring Ciara and Fatman Scoop
2005,15,Shake It Off,Mariah Carey,Shake It Off,Mariah Carey
2005,16,Mr. Brightside,The Killers,Mr. Brightside,The Killers
2005,17,Just a Lil Bit,50 Cent,Just a Lil Bit,50 Cent
2005,18,Pon de Replay,Rihanna,Pon de Replay,Rihanna
2005,19,How We Do,The Game,How We Do,The Game featuring 50 Cent
2005,20,Beverly Hills,Weezer,Beverly Hills,Weezer
2005,21,Oh,Ciara,Oh,Ciara featuring Ludacris
2005,22,Lonely No More,Rob Thomas,Lonely No More,Rob Thomas
2005,23,Drop It Like It's Hot,Snoop Dogg,Drop It Like It's Hot,Snoop Dogg featuring Pharrell
2005,24,Hate It or Love It,The Game,Hate It or Love It,The Game featuring 50 Cent
2005,25,Lovers & Friends,Lil Jon,Lovers & Friends,Lil Jon & the East Side Boyz featuring Usher and Ludacris
2005,26,Soldier,Destiny's Child,Soldier,Destiny's Child featuring T.I. and Lil Wayne
2005,27,Breakaway,Kelly Clarkson,Breakaway,Kelly Clarkson
2005,28,Switch,Will Smith,Switch,Will Smith
2005,29,Let Me Hold You,Bow Wow,Let Me Hold You,Bow Wow featuring Omarion
2005,30,Like You,Bow Wow,Like You,Bow Wow featuring Ciara
2005,31,Rich Girl,Gwen Stefani,Rich Girl,Gwen Stefani featuring Eve
2005,32,My Humps,The Black Eyed Peas,My Humps,The Black Eyed Peas
2005,33,Obsession,Frankie J,Obsession (No Es Amor),Frankie J featuring Baby Bash
2005,34,Caught Up,Usher,Caught Up,Usher
2005,35,Listen to Your Heart,DHT,Listen to Your Heart,DHT featuring Edmee
2005,36,Scars,Papa Roach,Scars,Papa Roach
2005,37,Feel Good Inc.,Gorillaz,Feel Good Inc.,Gorillaz
2005,38,Let Me Go,3 Doors Down,Let Me Go,3 Doors Down
2005,39,Holiday,Green Day,Holiday,Green Day
2005,40,"Sugar, We're Goin Down",Fall Out Boy,"Sugar, We're Goin Down",Fall Out Boy
2005,41,Grind with Me,Pretty Ricky,Grind with Me,Pretty Ricky
2005,42,Run It!,Chris Brown,Run It!,Chris Brown featuring Juelz Santana
2005,43,Photograph,Nickelback,Photograph,Nickelback
2005,44,Lonely,Akon,Lonely,Akon
2005,45,Collide,Howie Day,Collide,Howie Day
2005,46,Wake Me Up When September Ends,Green Day,Wake Me Up When September Ends,Green Day
2005,47,Slow Down,Bobby Valentino,Slow Down,Bobby Valentino
2005,48,Over and Over,Nelly,Over and Over,Nelly featuring Tim McGraw
2005,49,Some Cut,Trillville,Some Cut,Trillville featuring Cutty
2005,50,Get It Poppin',Fat Joe,Get It Poppin',Fat Joe featuring Nelly
2005,51,Play,David Banner,Play,David Banner
2005,52,Soul Survivor,Young Jeezy,Soul Survivor,Young Jeezy featuring Akon
2005,53,Pimpin' All Over the World,Ludacris,Pimpin' All Over the World,Ludacris featuring Bobby Valentino
2005,54,My Boo,Usher,My Boo,Usher and Alicia Keys
2005,55,Sugar,Trick Daddy,Sugar (Gimme Some),"Trick Daddy featuring Ludacris, Lil' Kim and Cee Lo Green"
2005,56,Karma,Alicia Keys,Karma,Alicia Keys
2005,57,Speed of Sound,Coldplay,Speed of Sound,Coldplay
2005,58,I Don't Want to Be,Gavin DeGraw,I Don't Want to Be,Gavin DeGraw
2005,59,Mockingbird,Eminem,Mockingbird,Eminem
