Year,Rank,Track_Title,Artist_Name,Raw_Track_Title,Raw_Artist_Name
1963,83,Come and Get These Memories,Martha,Come and Get These Memories,Martha and the Vandellas
1963,84,Do the Bird,Dee Dee Sharp,Do the Bird,Dee Dee Sharp
1963,85,It's All Right,The Impressions,It's All Right,The Impressions
1963,86,Shut Down,The Beach Boys,Shut Down,The Beach Boys
1963,87,One Fine Day,The Chiffons,One Fine Day,The Chiffons
1963,88,Little Town Flirt,Del Shannon,Little Town Flirt,Del Shannon
1963,89,Fly Me to the Moon,Joe Harnell,Fly Me to the Moon,Joe Harnell
1963,90,The Reverend Mr. Black,The Kingston Trio,The Reverend Mr. Black,The Kingston Trio
1963,91,Hot Pastrami,The Dartells,Hot Pastrami,The Dartells
1963,92,Martian Hop,The Ran-Dells,Martian Hop,The Ran-Dells
1963,93,Wonderful! Wonderful!,The Tymes,Wonderful! Wonderful!,The Tymes
1963,94,Abilene,George Hamilton IV,Abilene,George Hamilton IV
1963,95,Part Time Love,Little Johnny Taylor,Part Time Love,Little Johnny Taylor
1963,96,Maria Elena,Los Indios Tabajaras,Maria Elena,Los Indios Tabajaras
1963,97,Detroit City,Bobby Bare,Detroit City,Bobby Bare
1963,98,Twenty Miles,Chubby Checker,Twenty Miles,Chubby Checker
1963,99,"Green, Green",The New Christy Minstrels,"Green, Green",The New Christy Minstrels
1963,100,Hey Girl,Freddie Scott,Hey Girl,Freddie Scott
