Year,Rank,Track_Title,Artist_Name,Raw_Track_Title,Raw_Artist_Name
1989,1,Look Away,Chicago,Look Away,Chicago
1989,2,My Prerogative,Bobby Brown,My Prerogative,Bobby Brown
1989,3,Every Rose Has Its Thorn,Poison,Every Rose Has Its Thorn,Poison
1989,4,Straight Up,Paula Abdul,Straight Up,Paula Abdul
1989,5,Miss You Much,Janet Jackson,Miss You Much,Janet Jackson
1989,6,Cold Hearted,Paula Abdul,Cold Hearted,Paula Abdul
1989,7,Wind Beneath My Wings,Bette Midler,Wind Beneath My Wings,Bette Midler
1989,8,Girl You Know It's True,Milli Vanilli,Girl You Know It's True,Milli Vanilli
1989,9,"Baby, I Love Your Way/Freebird Medley",Will to Power,"Baby, I Love Your Way/Freebird Medley",Will to Power
1989,10,Giving You the Best That I Got,Anita Baker,Giving You the Best That I Got,Anita Baker
1989,11,Right Here Waiting,Richard Marx,Right Here Waiting,Richard Marx
1989,12,Waiting For a Star to Fall,Boy Meets Girl,Waiting For a Star to Fall,Boy Meets Girl
1989,13,Lost in Your Eyes,Debbie Gibson,Lost in Your Eyes,Debbie Gibson
1989,14,Don't Wanna Lose You,Gloria Estefan,Don't Wanna Lose You,Gloria Estefan
1989,15,Heaven,Warrant,Heaven,Warrant
1989,16,Girl I'm Gonna Miss You,Milli Vanilli,Girl I'm Gonna Miss You,Milli Vanilli
1989,17,The Look,Roxette,The Look,Roxette
1989,18,She Drives Me Crazy,Fine Young Cannibals,She Drives Me Crazy,Fine Young Cannibals
1989,19,On Our Own,Bobby Brown,On Our Own,Bobby Brown
1989,20,Two Hearts,Phil Collins,Two Hearts,Phil Collins
1989,21,Blame It on the Rain,Milli Vanilli,Blame It on the Rain,Milli Vanilli
1989,22,Listen to Your Heart,Roxette,Listen to Your Heart,Roxette
1989,23,I'll Be There for You,Bon Jovi,I'll Be There for You,Bon Jovi
1989,24,If You Don't Know Me by Now,Simply Red,If You Don't Know Me by Now,Simply Red
1989,25,Like a Prayer,Madonna,Like a Prayer,Madonna
1989,26,I'll Be Loving You,New Kids on the Block,I'll Be Loving You (Forever),New Kids on the Block
1989,27,How Can I Fall?,Breathe,How Can I Fall?,Breathe
1989,28,Baby Don't Forget My Number,Milli Vanilli,Baby Don't Forget My Number,Milli Vanilli
1989,29,Toy Soldiers,Martika,Toy Soldiers,Martika
1989,30,Forever Your Girl,Paula Abdul,Forever Your Girl,Paula Abdul
1989,31,The Living Years,Mike + The Mechanics,The Living Years,Mike + The Mechanics
1989,32,Eternal Flame,The Bangles,Eternal Flame,The Bangles
1989,33,Wild Thing,Tone Loc,Wild Thing,Tone Loc
1989,34,When I See You Smile,Bad English,When I See You Smile,Bad English
1989,35,If I Could Turn Back Time,Cher,If I Could Turn Back Time,Cher
1989,36,Buffalo Stance,Neneh Cherry,Buffalo Stance,Neneh Cherry
1989,37,When I'm with You,Sheriff,When I'm with You,Sheriff
1989,38,Don't Rush Me,Taylor Dayne,Don't Rush Me,Taylor Dayne
1989,39,Born to Be My Baby,Bon Jovi,Born to Be My Baby,Bon Jovi
1989,40,Good Thing,Fine Young Cannibals,Good Thing,Fine Young Cannibals
1989,41,The Lover in Me,Sheena Easton,The Lover in Me,Sheena Easton
1989,42,Bust a Move,Young MC,Bust a Move,Young MC
1989,43,"Once Bitten, Twice Shy",Great White,"Once Bitten, Twice Shy",Great White
1989,44,Batdance,Prince,Batdance,Prince
1989,45,Rock On,Michael Damian,Rock On,Michael Damian
1989,46,Real Love,Jody Watley,Real Love,Jody Watley
1989,47,Love Shack,The B-52's,Love Shack,The B-52's
1989,48,Every Little Step,Bobby Brown,Every Little Step,Bobby Brown
1989,49,Hangin' Tough,New Kids on the Block,Hangin' Tough,New Kids on the Block
1989,50,My Heart Can't Tell You No,Rod Stewart,My Heart Can't Tell You No,Rod Stewart
1989,51,So Alive,Love,So Alive,Love and Rockets
1989,52,You Got It,New Kids on the Block,You Got It (The Right Stuff),New Kids on the Block
1989,53,Armageddon It,Def Leppard,Armageddon It,Def Leppard
1989,54,Satisfied,Richard Marx,Satisfied,Richard Marx
1989,55,Express Yourself,Madonna,Express Yourself,Madonna
1989,56,I Like It,Dino,I Like It,Dino
1989,57,Soldier of Love,Donny Osmond,Soldier of Love,Donny Osmond
1989,58,Sowing the Seeds of Love,Tears for Fears,Sowing the Seeds of Love,Tears for Fears
1989,59,Cherish,Madonna,Cherish,Madonna
1989,60,When the Children Cry,White Lion,When the Children Cry,White Lion
1989,61,18 and Life,Skid Row,18 and Life,Skid Row
1989,62,I Don't Want Your Love,Duran Duran,I Don't Want Your Love,Duran Duran
1989,63,Second Chance,.38 Special,Second Chance,.38 Special
1989,64,The Way You Love Me,Karyn White,The Way You Love Me,Karyn White
1989,65,Funky Cold Medina,Tone Loc,Funky Cold Medina,Tone Loc
1989,66,In Your Room,The Bangles,In Your Room,The Bangles
1989,67,Miss You Like Crazy,Natalie Cole,Miss You Like Crazy,Natalie Cole
1989,68,Lovesong,The Cure,Lovesong,The Cure
