Year,Rank,Track_Title,Artist_Name,Raw_Track_Title,Raw_Artist_Name
1964,1,I Want to Hold Your Hand,The Beatles,I Want to Hold Your Hand,The Beatles
1964,2,2,She Loves You,2,She Loves You
1964,3,"Hello, Dolly!",Louis Armstrong,"Hello, Dolly!",Louis Armstrong
1964,4,"Oh, Pretty Woman",Roy Orbison,"Oh, Pretty Woman",Roy Orbison
1964,5,I Get Around,The Beach Boys,I Get Around,The Beach Boys
1964,6,Everybody Loves Somebody,Dean Martin,Everybody Loves Somebody,Dean Martin
1964,7,My Guy,Mary Wells,My Guy,Mary Wells
1964,8,We'll Sing in the Sunshine,Gale Garnett,We'll Sing in the Sunshine,Gale Garnett
1964,9,Last Kiss,J. Frank Wilson,Last Kiss,J. Frank Wilson and the Cavaliers
1964,10,Where Did Our Love Go,The Supremes,Where Did Our Love Go,The Supremes
1964,11,People,Barbra Streisand,People,Barbra Streisand
1964,12,Java,Al Hirt,Java,Al Hirt
1964,13,A Hard Day's Night,The Beatles,A Hard Day's Night,The Beatles
1964,14,14,Love Me Do,14,Love Me Do
1964,15,Do Wah Diddy Diddy,Manfred Mann,Do Wah Diddy Diddy,Manfred Mann
1964,16,Please Please Me,The Beatles,Please Please Me,The Beatles
1964,17,Dancing in the Street,Martha,Dancing in the Street,Martha and the Vandellas
1964,18,Little Children,Billy J. Kramer,Little Children,Billy J. Kramer & The Dakotas
1964,19,Love Me with All Your Heart,The Ray Charles Singers,Love Me with All Your Heart (Cuando Calienta El Sol),The Ray Charles Singers
1964,20,Under the Boardwalk,The Drifters,Under the Boardwalk,The Drifters
1964,21,Chapel of Love,The Dixie Cups,Chapel of Love,The Dixie Cups
1964,22,Suspicion,Terry Stafford,Suspicion,Terry Stafford
1964,23,Glad All Over,The Dave Clark Five,Glad All Over,The Dave Clark Five
1964,24,Rag Doll,The Four Seasons,Rag Doll,The Four Seasons
1964,25,25,Dawn (Go Away),25,Dawn (Go Away)
1964,26,Bread and Butter,The Newbeats,Bread and Butter,The Newbeats
1964,27,It Hurts to Be in Love,Gene Pitney,It Hurts to Be in Love,Gene Pitney
1964,28,Dead Man's Curve,Jan,Dead Man's Curve,Jan and Dean
1964,29,Come a Little Bit Closer,Jay,Come a Little Bit Closer,Jay and the Americans
1964,30,A World Without Love,Peter,A World Without Love,Peter and Gordon
1964,31,Have I the Right?,The Honeycombs,Have I the Right?,The Honeycombs
1964,32,Don't Let the Rain Come Down,The Serendipity Singers,Don't Let the Rain Come Down (Crooked Little Man),The Serendipity Singers
1964,33,Baby Love,The Supremes,Baby Love,The Supremes
1964,34,Let It Be Me,Betty Everett,Let It Be Me,Betty Everett & Jerry Butler
1964,35,Wishin' and Hopin',Dusty Springfield,Wishin' and Hopin',Dusty Springfield
1964,36,You Don't Own Me,Lesley Gore,You Don't Own Me,Lesley Gore
1964,37,Walk On By,Dionne Warwick,Walk On By,Dionne Warwick
1964,38,The House of the Rising Sun,The Animals,The House of the Rising Sun,The Animals
1964,39,G.T.O.,Ronny,G.T.O.,Ronny & the Daytonas
1964,40,Twist and Shout,The Beatles,Twist and Shout,The Beatles
1964,41,Memphis,Johnny Rivers,Memphis,Johnny Rivers
1964,42,White on White,Danny Williams,White on White,Danny Williams
1964,43,Hey Little Cobra,The Rip Chords,Hey Little Cobra,The Rip Chords
1964,44,The Shoop Shoop Song,Betty Everett,The Shoop Shoop Song (It's in His Kiss),Betty Everett
1964,45,Bits and Pieces,The Dave Clark Five,Bits and Pieces,The Dave Clark Five
1964,46,My Boy Lollipop,Millie Small,My Boy Lollipop,Millie Small
1964,47,"Um, Um, Um, Um, Um, Um",Major Lance,"Um, Um, Um, Um, Um, Um",Major Lance
1964,48,The Little Old Lady,Jan,The Little Old Lady (from Pasadena),Jan and Dean
