Year,Rank,Track_Title,Artist_Name,Raw_Track_Title,Raw_Artist_Name
1960,1,Theme from A Summer Place,Percy Faith,Theme from A Summer Place,Percy Faith
1960,2,He'll Have to Go,Jim Reeves,He'll Have to Go,Jim Reeves
1960,3,Cathy's Clown,The Everly Brothers,Cathy's Clown,The Everly Brothers
1960,4,Running Bear,Johnny Preston,Running Bear,Johnny Preston
1960,5,Teen Angel,Mark Dinning,Teen Angel,Mark Dinning
1960,6,I'm Sorry,Brenda Lee,I'm Sorry,Brenda Lee
1960,7,It's Now or Never,Elvis Presley,It's Now or Never,Elvis Presley
1960,8,Handy Man,Jimmy Jones,Handy Man,Jimmy Jones
1960,9,Stuck on You,Elvis Presley,Stuck on You,Elvis Presley
1960,10,The Twist,Chubby Checker,The Twist,Chubby Checker
1960,11,Everybody's Somebody's Fool,Connie Francis,Everybody's Somebody's Fool,Connie Francis
1960,12,Wild One,Bobby Rydell,Wild One,Bobby Rydell
1960,13,Greenfields,The Brothers Four,Greenfields,The Brothers Four
1960,14,What in the World's Come Over You,Jack Scott,What in the World's Come Over You,Jack Scott
1960,15,El Paso,Marty Robbins,El Paso,Marty Robbins
1960,16,Alley Oop,The Hollywood Argyles,Alley Oop,The Hollywood Argyles
1960,17,My Heart Has a Mind of Its Own,Connie Francis,My Heart Has a Mind of Its Own,Connie Francis
1960,18,Sweet Nothin's,Brenda Lee,Sweet Nothin's,Brenda Lee
1960,19,Itsy Bitsy Teenie Weenie Yellow Polkadot Bikini,Brian Hyland,Itsy Bitsy Teenie Weenie Yellow Polkadot Bikini,Brian Hyland
1960,20,Only the Lonely,Roy Orbison,Only the Lonely,Roy Orbison
1960,21,Where or When,Dion,Where or When,Dion and the Belmonts
1960,22,Sixteen Reasons,Connie Stevens,Sixteen Reasons,Connie Stevens
1960,23,Puppy Love,Paul Anka,Puppy Love,Paul Anka
1960,24,Why,Frankie Avalon,Why,Frankie Avalon
1960,25,"Walk, Don't Run",The Ventures,"Walk, Don't Run",The Ventures
1960,26,Save the Last Dance for Me,The Drifters,Save the Last Dance for Me,The Drifters
1960,27,Baby,Dinah Washington,Baby (You've Got What It Takes),Dinah Washington & Brook Benton
1960,28,Sink the Bismarck,Johnny Horton,Sink the Bismarck,Johnny Horton
1960,29,Chain Gang,Sam Cooke,Chain Gang,Sam Cooke
1960,30,Let It Be Me,The Everly Brothers,Let It Be Me,The Everly Brothers
1960,31,Good Timin',Jimmy Jones,Good Timin',Jimmy Jones
1960,32,Beyond the Sea,Bobby Darin,Beyond the Sea,Bobby Darin
1960,33,"Go, Jimmy, Go",Jimmy Clanton,"Go, Jimmy, Go",Jimmy Clanton
1960,34,Night,Jackie Wilson,Night,Jackie Wilson
1960,35,Burning Bridges,Jack Scott,Burning Bridges,Jack Scott
1960,36,The Big Hurt,Toni Fisher,The Big Hurt,Toni Fisher
1960,37,Because They're Young,Duane Eddy,Because They're Young,Duane Eddy
1960,38,Lonely Blue Boy,Conway Twitty,Lonely Blue Boy,Conway Twitty
1960,39,Pretty Blue Eyes,Steve Lawrence,Pretty Blue Eyes,Steve Lawrence
1960,40,Way Down Yonder in New Orleans,Freddy Cannon,Way Down Yonder in New Orleans,Freddy Cannon
1960,41,Paper Roses,Anita Bryant,Paper Roses,Anita Bryant
1960,42,Mr. Custer,Larry Verne,Mr. Custer,Larry Verne
1960,43,I Want to Be Wanted,Brenda Lee,I Want to Be Wanted,Brenda Lee
1960,44,Mule Skinner Blues,The Fendermen,Mule Skinner Blues,The Fendermen
1960,45,Cradle of Love,Johnny Preston,Cradle of Love,Johnny Preston
1960,46,You Got What It Takes,Marv Johnson,You Got What It Takes,Marv Johnson
1960,47,"Please Help Me, I'm Falling",Hank Locklin,"Please Help Me, I'm Falling",Hank Locklin
1960,48,Love You So,Ron Holden,Love You So,Ron Holden
1960,49,Finger Poppin' Time,Hank Ballard,Finger Poppin' Time,Hank Ballard & The Midnighters
1960,50,Harbor Lights,The Platters,Harbor Lights,The Platters
1960,51,Let the Little Girl Dance,Billy Bland,Let the Little Girl Dance,Billy Bland
1960,52,He'll Have to Stay,Jeanne Black,He'll Have to Stay,Jeanne Black
1960,53,Theme from The Apartment,Ferrante,Theme from The Apartment,Ferrante & Teicher
1960,54,Volare,Bobby Rydell,Volare,Bobby Rydell
1960,55,A Million to One,Jimmy Charles,A Million to One,Jimmy Charles
1960,56,The Village of St. Bernadette,Andy Williams,The Village of St. Bernadette,Andy Williams
1960,57,White Silver Sands,Bill Black's Combo,White Silver Sands,Bill Black's Combo
1960,58,The Old Lamp-Lighter,The Browns,The Old Lamp-Lighter,The Browns
1960,59,Devil or Angel,Bobby Vee,Devil or Angel,Bobby Vee
1960,60,Down by the Station,The Four Preps,Down by the Station,The Four Preps
1960,61,Forever,The Little Dippers,Forever,The Little Dippers
1960,62,Image of a Girl,The Safaris,Image of a Girl,The Safaris & The Phantom's Band
1960,63,Kiddio,Brook Benton,Kiddio,Brook Benton
1960,64,Mission Bell,Donnie Brooks,Mission Bell,Donnie Brooks
1960,65,I Love the Way You Love,Marv Johnson,I Love the Way You Love,Marv Johnson
1960,66,It's Time to Cry,Paul Anka,It's Time to Cry,Paul Anka
1960,67,Tell Laura I Love Her,Ray Peterson,Tell Laura I Love Her,Ray Peterson
1960,68,Mama,Connie Francis,Mama,Connie Francis
1960,69,Footsteps,Steve Lawrence,Footsteps,Steve Lawrence
1960,70,So Sad,The Everly Brothers,So Sad,The Everly Brothers
1960,71,That's All You Gotta Do,Brenda Lee,That's All You Gotta Do,Brenda Lee
1960,72,Walking to New Orleans,Fats Domino,Walking to New Orleans,Fats Domino
1960,73,Among My Souvenirs,Connie Francis,Among My Souvenirs,Connie Francis
1960,74,Swingin' School,Bobby Rydell,Swingin' School,Bobby Rydell
1960,75,A Rockin' Good Way,Dinah Washington,A Rockin' Good Way (to Mess Around and Fall in Love),Dinah Washington & Brook Benton
1960,76,Stairway to Heaven,Neil Sedaka,Stairway to Heaven,Neil Sedaka
1960,77,My Home Town,Paul Anka,My Home Town,Paul Anka
1960,78,Georgia on My Mind,Ray Charles,Georgia on My Mind,Ray Charles
1960,79,Cherry Pie,Skip,Cherry Pie,Skip & Flip
1960,80,Wonderful World,Sam Cooke,Wonderful World,Sam Cooke
1960,81,Tracy's Theme,Spencer Ross,Tracy's Theme,Spencer Ross
1960,82,Lady Luck,Lloyd Price,Lady Luck,Lloyd Price
1960,83,Step by Step,The Crests,Step by Step,The Crests
1960,84,Happy-Go-Lucky Me,Paul Evans,Happy-Go-Lucky Me,Paul Evans
1960,85,Young Emotions,Ricky Nelson,Young Emotions,Ricky Nelson
1960,86,Dreamin',Johnny Burnette,Dreamin',Johnny Burnette
1960,87,Poetry in Motion,Johnny Tillotson,Poetry in Motion,Johnny Tillotson
1960,88,O Dio Mio,Annette Funicello,O Dio Mio,Annette Funicello
1960,89,You Talk Too Much,Joe Jones,You Talk Too Much,Joe Jones
1960,90,Beatnik Fly,Johnny,Beatnik Fly,Johnny and the Hurricanes
1960,91,When Will I Be Loved,The Everly Brothers,When Will I Be Loved,The Everly Brothers
1960,92,Let's Think About Living,Bob Luman,Let's Think About Living,Bob Luman
1960,93,Heartaches by the Number,Guy Mitchell,Heartaches by the Number,Guy Mitchell
