Year,Rank,Track_Title,Artist_Name,Raw_Track_Title,Raw_Artist_Name
1967,1,To Sir With Love,Lulu,To Sir With Love,Lulu
1967,2,The Letter,The Box Tops,The Letter,The Box Tops
1967,3,Ode to Billie Joe,Bobbie Gentry,Ode to Billie Joe,Bobbie Gentry
1967,4,Windy,The Association,Windy,The Association
1967,5,I'm a Believer,The Monkees,I'm a Believer,The Monkees
1967,6,Light My Fire,The Doors,Light My Fire,The Doors
1967,7,Somethin' Stupid,Frank,Somethin' Stupid,Frank & Nancy Sinatra
1967,8,Happy Together,The Turtles,Happy Together,The Turtles
1967,9,Groovin',The Young Rascals,Groovin',The Young Rascals
1967,10,Can't Take My Eyes Off You,Frankie Valli,Can't Take My Eyes Off You,Frankie Valli
1967,11,Little Bit O' Soul,The Music Explosion,Little Bit O' Soul,The Music Explosion
1967,12,I Think We're Alone Now,Tommy James,I Think We're Alone Now,Tommy James and the Shondells
1967,13,Respect,Aretha Franklin,Respect,Aretha Franklin
1967,14,I Was Made to Love Her,Stevie Wonder,I Was Made to Love Her,Stevie Wonder
1967,15,Come Back When You Grow Up,Bobby Vee,Come Back When You Grow Up,Bobby Vee
1967,16,Kind of a Drag,The Buckinghams,Kind of a Drag,The Buckinghams
1967,17,Sweet Soul Music,Arthur Conley,Sweet Soul Music,Arthur Conley
1967,18,Expressway to Your Heart,Soul Survivors,Expressway to Your Heart,Soul Survivors
1967,19,Soul Man,Sam,Soul Man,Sam & Dave
1967,20,Never My Love,The Association,Never My Love,The Association
1967,21,"Apples, Peaches, Pumpkin Pie",Jay,"Apples, Peaches, Pumpkin Pie",Jay & the Techniques
1967,22,Come On Down to My Boat,Every Mother's Son,Come On Down to My Boat,Every Mother's Son
1967,23,Incense and Peppermints,Strawberry Alarm Clock,Incense and Peppermints,Strawberry Alarm Clock
1967,24,Ruby Tuesday,The Rolling Stones,Ruby Tuesday,The Rolling Stones
1967,25,It Must Be Him,Vikki Carr,It Must Be Him,Vikki Carr
1967,26,Love Is Here and Now You're Gone,The Supremes,Love Is Here and Now You're Gone,The Supremes
1967,27,For What It's Worth,Buffalo Springfield,For What It's Worth,Buffalo Springfield
1967,28,Gimme Little Sign,Brenton Wood,Gimme Little Sign,Brenton Wood
1967,29,The Happening,The Supremes,The Happening,The Supremes
1967,30,All You Need Is Love,The Beatles,All You Need Is Love,The Beatles
1967,31,Release Me,Engelbert Humperdinck,Release Me,Engelbert Humperdinck
1967,32,Your Precious Love,Marvin Gaye,Your Precious Love,Marvin Gaye & Tammi Terrell
1967,33,Somebody to Love,Jefferson Airplane,Somebody to Love,Jefferson Airplane
1967,34,Get on Up,The Esquires,Get on Up,The Esquires
1967,35,Brown Eyed Girl,Van Morrison,Brown Eyed Girl,Van Morrison
1967,36,Jimmy Mack,Martha,Jimmy Mack,Martha and the Vandellas
1967,37,I Got Rhythm,The Happenings,I Got Rhythm,The Happenings
1967,38,A Whiter Shade of Pale,Procol Harum,A Whiter Shade of Pale,Procol Harum
1967,39,Don't You Care,The Buckinghams,Don't You Care,The Buckinghams
1967,40,Then You Can Tell Me Goodbye,The Casinos,Then You Can Tell Me Goodbye,The Casinos
1967,41,Reflections,The Supremes,Reflections,The Supremes
1967,42,On a Carousel,The Hollies,On a Carousel,The Hollies
1967,43,Please Love Me Forever,Bobby Vinton,Please Love Me Forever,Bobby Vinton
1967,44,Alfie,Dionne Warwick,Alfie,Dionne Warwick
1967,45,Silence Is Golden,The Tremeloes,Silence Is Golden,The Tremeloes
1967,46,My Cup Runneth Over,Ed Ames,My Cup Runneth Over,Ed Ames
1967,47,"Up, Up and Away",The 5th Dimension,"Up, Up and Away",The 5th Dimension
1967,48,San Francisco,Scott McKenzie,San Francisco (Be Sure to Wear Flowers in Your Hair),Scott McKenzie
1967,49,"The Rain, the Park & Other Things",The Cowsills,"The Rain, the Park & Other Things",The Cowsills
1967,50,There's a Kind of Hush,Herman's Hermits,There's a Kind of Hush,Herman's Hermits
1967,51,"Mercy, Mercy, Mercy",The Buckinghams,"Mercy, Mercy, Mercy",The Buckinghams
1967,52,This Is My Song,Petula Clark,This Is My Song,Petula Clark
1967,53,(Your Love Keeps Lifting Me) Higher and Higher,Jackie Wilson,(Your Love Keeps Lifting Me) Higher and Higher,Jackie Wilson
1967,54,I've Been Lonely Too Long,The Young Rascals,I've Been Lonely Too Long,The Young Rascals
1967,55,Penny Lane,The Beatles,Penny Lane,The Beatles
1967,56,You're My Everything,The Temptations,You're My Everything,The Temptations
1967,57,Georgy Girl,The Seekers,Georgy Girl,The Seekers
1967,58,Western Union,Five Americans,Western Union,Five Americans
1967,59,Baby I Love You,Aretha Franklin,Baby I Love You,Aretha Franklin
1967,60,"A Little Bit Me, a Little Bit You",The Monkees,"A Little Bit Me, a Little Bit You",The Monkees
