Year,Rank,Track_Title,Artist_Name,Raw_Track_Title,Raw_Artist_Name
1974,58,Rock and Roll Heaven,The Righteous Brothers,Rock and Roll Heaven,The Righteous Brothers
1974,59,Hollywood Swinging,Kool,Hollywood Swinging,Kool & the Gang
1974,60,Be Thankful for What You Got,William DeVaughn,Be Thankful for What You Got,William DeVaughn
1974,61,Hang on in There Baby,Johnny Bristol,Hang on in There Baby,Johnny Bristol
1974,62,Eres tú,Mocedades,Eres tú,Mocedades
1974,63,Takin' Care of Business,Bachman-Turner Overdrive,Takin' Care of Business,Bachman-Turner Overdrive
1974,64,Radar Love,Golden Earring,Radar Love,Golden Earring
1974,65,Please Come to Boston,Dave Loggins,Please Come to Boston,Dave Loggins
1974,66,Keep on Smilin',Wet Willie,Keep on Smilin',Wet Willie
1974,67,Lookin' for a Love,Bobby Womack,Lookin' for a Love,Bobby Womack
1974,68,Put Your Hands Together,The O'Jays,Put Your Hands Together,The O'Jays
1974,69,On and On,Gladys Knight,On and On,Gladys Knight & the Pips
1974,70,Oh Very Young,Cat Stevens,Oh Very Young,Cat Stevens
1974,71,Leave Me Alone,Helen Reddy,Leave Me Alone (Ruby Red Dress),Helen Reddy
1974,72,Goodbye Yellow Brick Road,Elton John,Goodbye Yellow Brick Road,Elton John
1974,73,(I've Been) Searchin' So Long,Chicago,(I've Been) Searchin' So Long,Chicago
1974,74,Oh My My,Ringo Starr,Oh My My,Ringo Starr
1974,75,For the Love of Money,The O'Jays,For the Love of Money,The O'Jays
1974,76,I Shot the Sheriff,Eric Clapton,I Shot the Sheriff,Eric Clapton
1974,77,Jet,Paul McCartney,Jet,Paul McCartney and Wings
1974,78,Don't Let the Sun Go Down on Me,Elton John,Don't Let the Sun Go Down on Me,Elton John
1974,79,Tubular Bells,Mike Oldfield,Tubular Bells,Mike Oldfield
1974,80,A Love Song,Anne Murray,A Love Song,Anne Murray
1974,81,I'm Leaving It,Donny,I'm Leaving It (All) Up to You,Donny and Marie Osmond
1974,82,Hello It's Me,Todd Rundgren,Hello It's Me,Todd Rundgren
1974,83,I Love,Tom T. Hall,I Love,Tom T. Hall
1974,84,Clap for the Wolfman,The Guess Who,Clap for the Wolfman,The Guess Who featuring Wolfman Jack
1974,85,I'll Have to Say I Love You in a Song,Jim Croce,I'll Have to Say I Love You in a Song,Jim Croce
1974,86,The Lord's Prayer,Sister Janet Mead,The Lord's Prayer,Sister Janet Mead
1974,87,Trying to Hold on to My Woman,Lamont Dozier,Trying to Hold on to My Woman,Lamont Dozier
1974,88,Don't You Worry 'bout a Thing,Stevie Wonder,Don't You Worry 'bout a Thing,Stevie Wonder
1974,89,A Very Special Love Song,Charlie Rich,A Very Special Love Song,Charlie Rich
1974,90,My Girl Bill,Jim Stafford,My Girl Bill,Jim Stafford
1974,91,Helen Wheels,Paul McCartney,Helen Wheels,Paul McCartney and Wings
1974,92,My Mistake,Diana Ross,My Mistake (Was to Love You),Diana Ross & Marvin Gaye
1974,93,Wildwood Weed,Jim Stafford,Wildwood Weed,Jim Stafford
1974,94,Beach Baby,The First Class,Beach Baby,The First Class
1974,95,Me and Baby Brother,War,Me and Baby Brother,War
1974,96,Rockin' Roll Baby,The Stylistics,Rockin' Roll Baby,The Stylistics
1974,97,I Honestly Love You,Olivia Newton-John,I Honestly Love You,Olivia Newton-John
1974,98,Call on Me,Chicago,Call on Me,Chicago
1974,99,Wild Thing,Fancy,Wild Thing,Fancy
1974,100,Mighty Love,The Spinners,Mighty Love,The Spinners
