Year,Rank,Track_Title,Artist_Name,Raw_Track_Title,Raw_Artist_Name
1988,1,Faith,George Michael,Faith,George Michael
1988,2,Need You Tonight,INXS,Need You Tonight,INXS
1988,3,Got My Mind Set on You,George Harrison,Got My Mind Set on You,George Harrison
1988,4,Never Gonna Give You Up,Rick Astley,Never Gonna Give You Up,Rick Astley
1988,5,Sweet Child o' Mine,Guns N' Roses,Sweet Child o' Mine,Guns N' Roses
1988,6,So Emotional,Whitney Houston,So Emotional,Whitney Houston
1988,7,Heaven Is a Place on Earth,Belinda Carlisle,Heaven Is a Place on Earth,Belinda Carlisle
1988,8,Could've Been,Tiffany,Could've Been,Tiffany
1988,9,Hands to Heaven,Breathe,Hands to Heaven,Breathe
1988,10,Roll with It,Steve Winwood,Roll with It,Steve Winwood
1988,11,One More Try,George Michael,One More Try,George Michael
1988,12,Wishing Well,Terence Trent D'Arby,Wishing Well,Terence Trent D'Arby
1988,13,Anything for You,Gloria Estefan,Anything for You,Gloria Estefan and Miami Sound Machine
1988,14,The Flame,Cheap Trick,The Flame,Cheap Trick
1988,15,"Get Outta My Dreams, Get into My Car",Billy Ocean,"Get Outta My Dreams, Get into My Car",Billy Ocean
1988,16,Seasons Change,Exposé,Seasons Change,Exposé
1988,17,Is This Love,Whitesnake,Is This Love,Whitesnake
1988,18,"Wild, Wild West",The Escape Club,"Wild, Wild West",The Escape Club
1988,19,Pour Some Sugar on Me,Def Leppard,Pour Some Sugar on Me,Def Leppard
1988,20,I'll Always Love You,Taylor Dayne,I'll Always Love You,Taylor Dayne
1988,21,Man in the Mirror,Michael Jackson,Man in the Mirror,Michael Jackson
1988,22,Shake Your Love,Debbie Gibson,Shake Your Love,Debbie Gibson
1988,23,Simply Irresistible,Robert Palmer,Simply Irresistible,Robert Palmer
1988,24,Hold On to the Nights,Richard Marx,Hold On to the Nights,Richard Marx
1988,25,Hungry Eyes,Eric Carmen,Hungry Eyes,Eric Carmen
1988,26,Shattered Dreams,Johnny Hates Jazz,Shattered Dreams,Johnny Hates Jazz
1988,27,Father Figure,George Michael,Father Figure,George Michael
1988,28,Naughty Girls,Samantha Fox,Naughty Girls (Need Love Too),Samantha Fox
1988,29,A Groovy Kind of Love,Phil Collins,A Groovy Kind of Love,Phil Collins
1988,30,Love Bites,Def Leppard,Love Bites,Def Leppard
1988,31,Endless Summer Nights,Richard Marx,Endless Summer Nights,Richard Marx
1988,32,Foolish Beat,Debbie Gibson,Foolish Beat,Debbie Gibson
1988,33,Where Do Broken Hearts Go,Whitney Houston,Where Do Broken Hearts Go,Whitney Houston
1988,34,Angel,Aerosmith,Angel,Aerosmith
1988,35,A Hazy Shade of Winter,The Bangles,A Hazy Shade of Winter,The Bangles
1988,36,The Way You Make Me Feel,Michael Jackson,The Way You Make Me Feel,Michael Jackson
1988,37,"Don't Worry, Be Happy",Bobby McFerrin,"Don't Worry, Be Happy",Bobby McFerrin
1988,38,Make Me Lose Control,Eric Carmen,Make Me Lose Control,Eric Carmen
1988,39,Red Red Wine,UB40,Red Red Wine,UB40
1988,40,She's Like the Wind,Patrick Swayze,She's Like the Wind,Patrick Swayze featuring Wendy Fraser
1988,41,Bad Medicine,Bon Jovi,Bad Medicine,Bon Jovi
1988,42,Kokomo,The Beach Boys,Kokomo,The Beach Boys
1988,43,I Don't Wanna Go on with You Like That,Elton John,I Don't Wanna Go on with You Like That,Elton John
1988,44,Together Forever,Rick Astley,Together Forever,Rick Astley
1988,45,Monkey,George Michael,Monkey,George Michael
1988,46,Devil Inside,INXS,Devil Inside,INXS
1988,47,Should've Known Better,Richard Marx,Should've Known Better,Richard Marx
1988,48,I Don't Wanna Live Without Your Love,Chicago,I Don't Wanna Live Without Your Love,Chicago
