Year,Rank,Track_Title,Artist_Name,Raw_Track_Title,Raw_Artist_Name
1997,1,Candle in the Wind 1997,Elton John,Candle in the Wind 1997 / Something About the Way You Look Tonight,Elton John
1997,2,You Were Meant for Me,Jewel,You Were Meant for Me / Foolish Games,Jewel
1997,3,I'll Be Missing You,Puff Daddy,I'll Be Missing You,Puff Daddy and Faith Evans featuring 112
1997,4,Un-Break My Heart,Toni Braxton,Un-Break My Heart,Toni Braxton
1997,5,Can't Nobody Hold Me Down,Puff Daddy,Can't Nobody Hold Me Down,Puff Daddy featuring Mase
1997,6,I Believe I Can Fly,R. Kelly,I Believe I Can Fly,R. Kelly
1997,7,Don't Let Go,En Vogue,Don't Let Go (Love),En Vogue
1997,8,Return of the Mack,Mark Morrison,Return of the Mack,Mark Morrison
1997,9,How Do I Live,LeAnn Rimes,How Do I Live,LeAnn Rimes
1997,10,Wannabe,Spice Girls,Wannabe,Spice Girls
1997,11,Quit Playing Games,Backstreet Boys,Quit Playing Games (With My Heart),Backstreet Boys
1997,12,MMMBop,Hanson,MMMBop,Hanson
1997,13,For You I Will,Monica,For You I Will,Monica
1997,14,You Make Me Wanna...,Usher,You Make Me Wanna...,Usher
1997,15,Bitch,Meredith Brooks,Bitch,Meredith Brooks
1997,16,Nobody,Keith Sweat,Nobody,Keith Sweat featuring Athena Cage
1997,17,Semi-Charmed Life,Third Eye Blind,Semi-Charmed Life,Third Eye Blind
1997,18,Barely Breathing,Duncan Sheik,Barely Breathing,Duncan Sheik
1997,19,Hard to Say I'm Sorry,Az Yet,Hard to Say I'm Sorry,Az Yet featuring Peter Cetera
1997,20,Mo Money Mo Problems,The Notorious B.I.G.,Mo Money Mo Problems,The Notorious B.I.G. featuring Puff Daddy and Mase
1997,21,The Freshmen,The Verve Pipe,The Freshmen,The Verve Pipe
1997,22,I Want You,Savage Garden,I Want You,Savage Garden
1997,23,No Diggity,Blackstreet,No Diggity,Blackstreet featuring Dr. Dre
1997,24,I Belong to You,Rome,I Belong to You (Every Time I See Your Face),Rome
1997,25,Hypnotize,The Notorious B.I.G.,Hypnotize,The Notorious B.I.G.
1997,26,Every Time I Close My Eyes,Babyface,Every Time I Close My Eyes,Babyface
1997,27,In My Bed,Dru Hill,In My Bed,Dru Hill
1997,28,Say You'll Be There,Spice Girls,Say You'll Be There,Spice Girls
1997,29,Do You Know,Robyn,Do You Know (What It Takes),Robyn
1997,30,4 Seasons of Loneliness,Boyz II Men,4 Seasons of Loneliness,Boyz II Men
1997,31,G.H.E.T.T.O.U.T.,Changing Faces,G.H.E.T.T.O.U.T.,Changing Faces
1997,32,Honey,Mariah Carey,Honey,Mariah Carey
1997,33,I Believe in You and Me,Whitney Houston,I Believe in You and Me,Whitney Houston
1997,34,Da' Dip,Freak Nasty,Da' Dip,Freak Nasty
1997,35,2 Become 1,Spice Girls,2 Become 1,Spice Girls
1997,36,All for You,Sister Hazel,All for You,Sister Hazel
1997,37,Cupid,112,Cupid,112
1997,38,Where Have All the Cowboys Gone?,Paula Cole,Where Have All the Cowboys Gone?,Paula Cole
1997,39,Sunny Came Home,Shawn Colvin,Sunny Came Home,Shawn Colvin
