Year,Rank,Track_Title,Artist_Name,Raw_Track_Title,Raw_Artist_Name
1999,63,Give It to You,Jordan Knight,Give It to You,Jordan Knight
1999,64,Black Balloon,Goo Goo Dolls,Black Balloon,Goo Goo Dolls
1999,65,Spend My Life with You,Eric Benét,Spend My Life with You,Eric Benét featuring Tamia
1999,66,These Are the Times,Dru Hill,These Are the Times,Dru Hill
1999,67,I Don't Want to Miss a Thing,Mark Chesnutt,I Don't Want to Miss a Thing,Mark Chesnutt
1999,68,I Do,98 Degrees,I Do (Cherish You),98 Degrees
1999,69,69,Because of You,69,Because of You
1999,70,I Will Remember You,Sarah McLachlan,I Will Remember You,Sarah McLachlan
1999,71,Chanté's Got a Man,Chanté Moore,Chanté's Got a Man,Chanté Moore
1999,72,Happily Ever After,Case,Happily Ever After,Case
1999,73,My Love Is Your Love,Whitney Houston,My Love Is Your Love,Whitney Houston
1999,74,All Night Long,Faith Evans,All Night Long,Faith Evans featuring Puff Daddy
1999,75,Back That Thang Up,Juvenile,Back That Thang Up,Juvenile featuring Mannie Fresh and Lil Wayne
1999,76,Almost Doesn't Count,Brandy,Almost Doesn't Count,Brandy
1999,77,Man! I Feel Like a Woman!,Shania Twain,Man! I Feel Like a Woman!,Shania Twain
1999,78,Steal My Sunshine,Len,Steal My Sunshine,Len
1999,79,I Need to Know,Marc Anthony,I Need to Know,Marc Anthony
1999,80,So Anxious,Ginuwine,So Anxious,Ginuwine
1999,81,Faded Pictures,Case,Faded Pictures,Case featuring Joe
1999,82,Back at One,Brian McKnight,Back at One,Brian McKnight
1999,83,When a Woman's Fed Up,R. Kelly,When a Woman's Fed Up,R. Kelly
1999,84,How Forever Feels,Kenny Chesney,How Forever Feels,Kenny Chesney
1999,85,Amazed,Lonestar,Amazed,Lonestar
1999,86,Sometimes,Britney Spears,Sometimes,Britney Spears
1999,87,Ghetto Cowboy,Mo Thugs,Ghetto Cowboy,Mo Thugs
1999,88,Out of My Head,Fastball,Out of My Head,Fastball
1999,89,Hard Knock Life,Jay-Z,Hard Knock Life (Ghetto Anthem),Jay-Z
1999,90,Jamboree,Naughty by Nature,Jamboree,Naughty by Nature featuring Zhané
1999,91,Take Me There,Blackstreet,Take Me There,"Blackstreet featuring Mýa, Mase and Blinky Blink"
1999,92,Stay the Same,Joey McIntyre,Stay the Same,Joey McIntyre
1999,93,A Lesson in Leavin',Jo Dee Messina,A Lesson in Leavin',Jo Dee Messina
1999,94,Iris,Goo Goo Dolls,Iris,Goo Goo Dolls
1999,95,Satisfy You,Puff Daddy,Satisfy You,Puff Daddy featuring R. Kelly
1999,96,Better Days,Citizen King,Better Days (And the Bottom Drops Out),Citizen King
1999,97,Music of My Heart,NSYNC,Music of My Heart,NSYNC and Gloria Estefan
1999,98,Write This Down,George Strait,Write This Down,George Strait
1999,99,When You Believe,Whitney Houston,When You Believe,Whitney Houston and Mariah Carey
1999,100,(God Must Have Spent) A Little More Time on You,Alabama,(God Must Have Spent) A Little More Time on You,Alabama and NSYNC
